snapped_at time utf	price	market_cap total_volume
2016-07-04 00:00:00 UTC	5.241041781	185491474.8	194870.905
2016-07-05 00:00:00 UTC	5.239783066	185686646.3	105940.9587
2016-07-06 00:00:00 UTC	5.291296238	187755826.6	124750.0722
2016-07-07 00:00:00 UTC	5.686440007	202036938.9	235476.758
2016-07-08 00:00:00 UTC	5.360980941	190716360.9	128669.1181
2016-07-09 00:00:00 UTC	5.298372463	188735179.9	127475.5292
2016-07-10 00:00:00 UTC	5.251779306	187313111.8	139322.6244
2016-07-11 00:00:00 UTC	5.328202683	190288233.7	144651.6522
2016-07-12 00:00:00 UTC	5.388304216	192676329.2	138879.2834
2016-07-13 00:00:00 UTC	5.224322432	187055558.6	110169.3513
2016-07-14 00:00:00 UTC	5.338585728	191387497.6	101880.8237
2016-07-15 00:00:00 UTC	5.371749031	192822423.1	102513.7075
2016-07-16 00:00:00 UTC	5.325081122	191391935.6	137876.3795
2016-07-17 00:00:00 UTC	5.300432673	190752501.1	127482.8738
2016-07-18 00:00:00 UTC	5.21144686	187785367.6	108074.0002
2016-07-19 00:00:00 UTC	5.418115697	195484530.7	255580.1689
2016-07-20 00:00:00 UTC	5.35330951	193269194.9	238715.5945
2016-07-21 00:00:00 UTC	5.255720111	190102812.6	101693.4397
2016-07-22 00:00:00 UTC	5.252456726	190225861.7	153854.0316
2016-07-23 00:00:00 UTC	5.282699265	191565202.8	154739.8907
2016-07-24 00:00:00 UTC	5.148459147	186934630.9	216402.4622
2016-07-25 00:00:00 UTC	4.746021183	172536142.2	121941.0761
2016-07-26 00:00:00 UTC	4.5431067	165371582.6	115671.9952
2016-07-27 00:00:00 UTC	4.336434951	158045925.1	259197.1432
2016-07-28 00:00:00 UTC	4.573491567	166897226.3	105905.2409
2016-07-29 00:00:00 UTC	4.65063863	169924336.7	105310.2992
2016-07-30 00:00:00 UTC	4.772704017	174603887.9	136502.3823
2016-07-31 00:00:00 UTC	4.903067141	179595181.8	184082.2498
2016-08-01 00:00:00 UTC	4.630563581	169827308.5	87103.69735
2016-08-02 00:00:00 UTC	4.743352569	174182784.2	215636.1465
2016-08-03 00:00:00 UTC	4.819003865	177180074.2	160548.2658
2016-08-04 00:00:00 UTC	4.708175982	173318080.5	118548.1253
2016-08-05 00:00:00 UTC	4.861274152	179180731.7	122221.8945
2016-08-06 00:00:00 UTC	4.630574101	170885780.5	100121.0823
2016-08-07 00:00:00 UTC	4.771158862	176293842.8	92563.94015
2016-08-08 00:00:00 UTC	4.600142899	170187116.7	130330.4624
2016-08-09 00:00:00 UTC	4.751147588	175988208	145519.6687
2016-08-10 00:00:00 UTC	4.708139568	174613126.2	126356.1661
2016-08-11 00:00:00 UTC	4.688588754	174100897.3	134258.2185
2016-08-12 00:00:00 UTC	4.656982387	173142646.7	133353.167
2016-08-13 00:00:00 UTC	4.649013566	173059762.5	117500.5674
2016-08-14 00:00:00 UTC	4.427742941	165022422.2	108935.1103
2016-08-15 00:00:00 UTC	4.410033688	164565478.6	101278.6937
2016-08-16 00:00:00 UTC	4.283624143	160046907.1	94806.91965
2016-08-17 00:00:00 UTC	4.252338435	159071688.8	90487.49016
2016-08-18 00:00:00 UTC	3.834477464	143615752	72405.3815
2016-08-19 00:00:00 UTC	3.936546475	147616556.3	77620.37126
2016-08-20 00:00:00 UTC	3.963604397	148812139.8	74700.97006
2016-08-21 00:00:00 UTC	3.930440375	147747808.5	65899.48659
2016-08-22 00:00:00 UTC	3.962291609	149124410.8	79695.09654
2016-08-23 00:00:00 UTC	4.040114816	152242030.6	94738.0608
2016-08-24 00:00:00 UTC	4.014121955	151442384.6	88460.65914
2016-08-25 00:00:00 UTC	4.099327823	154845754.6	122342.4703
2016-08-26 00:00:00 UTC	4.265421135	161315241.5	137315.3638
2016-08-27 00:00:00 UTC	4.299806323	162811951.4	92879.48167
2016-08-28 00:00:00 UTC	4.1862265	158702149	96483.95789
2016-08-29 00:00:00 UTC	4.364846346	165674726.8	115253.8657
2016-08-30 00:00:00 UTC	4.363597959	165824358.7	122814.8956
2016-08-31 00:00:00 UTC	4.190447191	159438344.2	82975.91862
2016-09-01 00:00:00 UTC	4.097453696	156084713.4	66658.6717
2016-09-02 00:00:00 UTC	4.072086281	155305909.5	98149.68022
2016-09-03 00:00:00 UTC	4.127798086	157618318.8	120223.0052
2016-09-04 00:00:00 UTC	4.211775925	161020405.4	271664.5772
2016-09-05 00:00:00 UTC	4.152153574	158931567.1	165052.8281
2016-09-06 00:00:00 UTC	4.039737783	154810023.4	92289.61004
2016-09-07 00:00:00 UTC	4.12829582	158393009.1	117428.6842
2016-09-08 00:00:00 UTC	4.256244778	163495556.3	86519.81675
2016-09-09 00:00:00 UTC	4.113102051	158188259.6	99217.18376
2016-09-10 00:00:00 UTC	4.20937086	162080141.2	172497.117
2016-09-11 00:00:00 UTC	4.145787033	159824235.9	88420.82825
2016-09-12 00:00:00 UTC	4.157250814	160408769.8	78296.68295
2016-09-13 00:00:00 UTC	4.194220057	161835239.2	72688.27027
2016-09-14 00:00:00 UTC	4.128809101	159730824.8	76732.91341
2016-09-15 00:00:00 UTC	4.109479416	159174110	107284.1838
2016-09-16 00:00:00 UTC	4.123314346	159898831.7	80162.49692
2016-09-17 00:00:00 UTC	4.035313715	156670853.2	88427.22354
2016-09-18 00:00:00 UTC	4.048501221	157367064.3	96937.1181
2016-09-19 00:00:00 UTC	3.867346969	150503608.3	95740.72119
2016-09-20 00:00:00 UTC	4.014805759	156425665	93752.25468
2016-09-21 00:00:00 UTC	3.992288307	155731381.9	82156.24143
2016-09-22 00:00:00 UTC	3.906596785	152566472.9	82249.09739
2016-09-23 00:00:00 UTC	3.828801764	149704808.9	117042.9058
2016-09-24 00:00:00 UTC	3.841650359	150382940	84372.57074
2016-09-25 00:00:00 UTC	3.636901343	142535255.3	93554.98783
2016-09-26 00:00:00 UTC	3.75025217	147145081.7	168213.0877
2016-09-27 00:00:00 UTC	3.75262738	147411646.9	81615.99283
2016-09-28 00:00:00 UTC	3.840408444	151035967.3	131506.9118
2016-09-29 00:00:00 UTC	3.852221925	151679119.6	94019.17459
2016-09-30 00:00:00 UTC	3.759542504	148202293.4	100889.648
2016-10-01 00:00:00 UTC	3.770880181	148819106.2	76166.09605
2016-10-02 00:00:00 UTC	3.57917339	141416182.9	83797.77641
2016-10-03 00:00:00 UTC	3.468865152	137218072.2	85214.59027
2016-10-04 00:00:00 UTC	3.261680367	129172490.7	105582.4223
2016-10-05 00:00:00 UTC	3.280475437	130064946.2	88473.30738
2016-10-06 00:00:00 UTC	3.290196487	130601881.9	70100.35737
2016-10-07 00:00:00 UTC	3.086505894	122657126.9	125029.5624
2016-10-08 00:00:00 UTC	2.937310378	116862949.5	97509.19265
2016-10-09 00:00:00 UTC	2.915673161	116136947.6	102226.0078
2016-10-10 00:00:00 UTC	2.981029424	118841570	59459.85306
2016-10-11 00:00:00 UTC	2.981116764	119017807.6	80092.80432
2016-10-12 00:00:00 UTC	3.210001435	128276151.3	116300.2377
2016-10-13 00:00:00 UTC	3.227482909	129150310.6	88700.70794
2016-10-14 00:00:00 UTC	3.266792044	130870792.8	103331.0619
2016-10-15 00:00:00 UTC	3.262018816	130830930.4	299874.9544
2016-10-16 00:00:00 UTC	3.36106539	134955346.1	380461.0552
2016-10-17 00:00:00 UTC	3.25194067	130725413.4	150070.3839
2016-10-18 00:00:00 UTC	3.151592618	126833323.6	147237.8957
2016-10-19 00:00:00 UTC	3.155859342	127152255.4	78425.33711
2016-10-20 00:00:00 UTC	3.134760658	126443392.4	138633.5724
2016-10-21 00:00:00 UTC	3.075633822	124198707.2	355782.32
2016-10-22 00:00:00 UTC	3.038204111	122829579.2	69770.41875
2016-10-23 00:00:00 UTC	3.14251374	127190258.2	51125.54283
2016-10-24 00:00:00 UTC	3.083289065	124928398	71731.87833
2016-10-25 00:00:00 UTC	3.190087089	129389294.3	227937.9723
2016-10-26 00:00:00 UTC	3.231303732	131145693.3	96652.79126
2016-10-27 00:00:00 UTC	3.119807827	126828611.6	107554.047
2016-10-28 00:00:00 UTC	3.128607214	127274400.8	107857.4021
2016-10-29 00:00:00 UTC	2.972951269	121134385.9	156527.4329
2016-10-30 00:00:00 UTC	2.916872585	118939563.3	75129.74678
2016-10-31 00:00:00 UTC	3.003926196	122606148.9	84856.15796
2016-11-01 00:00:00 UTC	3.076773311	125788800.1	144280.2587
2016-11-02 00:00:00 UTC	3.11116286	127335384.7	64251.20157
2016-11-03 00:00:00 UTC	3.044216537	124736620.4	233390.8934
2016-11-04 00:00:00 UTC	2.969755345	121822037	92388.40068
2016-11-05 00:00:00 UTC	2.980528772	122400779	69017.25471
2016-11-06 00:00:00 UTC	3.121526471	128334381.3	104454.7837
2016-11-07 00:00:00 UTC	3.056036091	125774832.6	88843.63324
2016-11-08 00:00:00 UTC	3.101209615	127759602.1	103358.1274
2016-11-09 00:00:00 UTC	2.979195071	122886136.2	63226.71429
2016-11-10 00:00:00 UTC	2.960948488	122270443.2	44665.34732
2016-11-11 00:00:00 UTC	2.820952291	116617885.6	59240.78913
2016-11-12 00:00:00 UTC	2.795258822	115685140.7	147080.4922
2016-11-13 00:00:00 UTC	2.827032935	117130335.3	49542.07128
2016-11-14 00:00:00 UTC	2.807129551	116432575.6	149415.1428
2016-11-15 00:00:00 UTC	2.788831086	115801330.4	134510.7084
2016-11-16 00:00:00 UTC	2.579968314	107249282.8	106341.0956
2016-11-17 00:00:00 UTC	2.5838429	107526622.3	104770.8697
2016-11-18 00:00:00 UTC	2.541679959	105888928.8	95793.58088
2016-11-19 00:00:00 UTC	2.65273901	110637520.6	70483.04563
2016-11-20 00:00:00 UTC	2.683043581	112025252.8	121245.7348
2016-11-21 00:00:00 UTC	2.675779917	111841580	187221.4921
2016-11-22 00:00:00 UTC	2.702239332	113073988.8	88428.74647
2016-11-23 00:00:00 UTC	2.661338651	111482145.4	90164.30368
2016-11-24 00:00:00 UTC	2.672889328	112090821.4	83507.23319
2016-11-25 00:00:00 UTC	2.7124123	113873171.3	74001.54944
2016-11-26 00:00:00 UTC	2.737788181	115062666.5	103930.3024
2016-11-27 00:00:00 UTC	2.753848316	115865414	104895.6493
2016-11-28 00:00:00 UTC	2.895255418	121947579.2	118486.2003
2016-11-29 00:00:00 UTC	3.018094191	127259903.3	86360.71202
2016-11-30 00:00:00 UTC	3.198454264	135009952.9	122845.0056
2016-12-01 00:00:00 UTC	3.094746892	130775338.3	113101.4813
2016-12-02 00:00:00 UTC	3.019822963	127746211.9	72689.23358
2016-12-03 00:00:00 UTC	2.929657563	124068068.2	49153.92106
2016-12-04 00:00:00 UTC	2.833303459	120115066.8	88363.64142
2016-12-05 00:00:00 UTC	2.879787059	122218306.8	133437.8716
2016-12-06 00:00:00 UTC	3.014715274	128084097.6	75517.85481
2016-12-07 00:00:00 UTC	3.099231575	131816517.4	104376.115
2016-12-08 00:00:00 UTC	2.980085381	126883691.3	79815.26222
2016-12-09 00:00:00 UTC	3.010259812	128307357.6	58000.59283
2016-12-10 00:00:00 UTC	2.933629972	125176817.5	20954.38944
2016-12-11 00:00:00 UTC	2.943619287	125738464	33871.15832
2016-12-12 00:00:00 UTC	2.912074719	124523809.5	143259.6516
2016-12-13 00:00:00 UTC	2.911721109	124640007.3	87668.50972
2016-12-14 00:00:00 UTC	2.981500667	127764161	31176.17926
2016-12-15 00:00:00 UTC	2.940313776	126133727.4	101245.033
2016-12-16 00:00:00 UTC	2.940580296	126283073.8	64640.34759
2016-12-17 00:00:00 UTC	2.949041391	126779289.4	87351.03828
2016-12-18 00:00:00 UTC	2.938495788	126462574	30995.39938
2016-12-19 00:00:00 UTC	2.936766908	126522966.6	116415.3149
2016-12-20 00:00:00 UTC	2.933856258	126531939.5	30827.73078
2016-12-21 00:00:00 UTC	2.870312921	123922603	66796.57917
2016-12-22 00:00:00 UTC	2.749825231	118847446.5	64034.69937
2016-12-23 00:00:00 UTC	2.819487951	121986978.8	27067.26679
2016-12-24 00:00:00 UTC	2.781728525	120481113.2	208824.8
2016-12-25 00:00:00 UTC	2.843106127	123269547.4	107553.3264
2016-12-26 00:00:00 UTC	2.79952526	121506815	84783.75646
2016-12-27 00:00:00 UTC	2.759332011	119890492.5	65489.08911
2016-12-28 00:00:00 UTC	2.769210383	120446251.8	23209.3273
2016-12-29 00:00:00 UTC	2.78615262	121307831.3	39398.29627
2016-12-30 00:00:00 UTC	2.682820916	116933834.9	92260.59373
2016-12-31 00:00:00 UTC	2.776698225	121150953.2	136986.4999
2017-01-01 00:00:00 UTC	2.691899451	117576649.6	69367.48534
2017-01-02 00:00:00 UTC	2.685079957	117399616.7	80492.52305
2017-01-03 00:00:00 UTC	2.878593261	125994587.7	84867.17513
2017-01-04 00:00:00 UTC	2.907503938	127391122	54348.67929
2017-01-05 00:00:00 UTC	2.781442911	121996172.2	188291.5261
2017-01-06 00:00:00 UTC	2.711056943	119032072.8	108635.3115
2017-01-07 00:00:00 UTC	2.742230192	120529106.5	36586.76289
2017-01-08 00:00:00 UTC	2.74948044	120973427.6	107941.9586
2017-01-09 00:00:00 UTC	2.770618559	122029539.4	70432.93699
2017-01-10 00:00:00 UTC	2.715184883	119713859.1	118331.0737
2017-01-11 00:00:00 UTC	2.849738086	125777180.1	133500.3011
2017-01-12 00:00:00 UTC	2.76645792	122226260.6	83931.32183
2017-01-13 00:00:00 UTC	2.836502571	125450850.2	89531.82594
2017-01-14 00:00:00 UTC	2.85612649	126449573.7	80269.67289
2017-01-15 00:00:00 UTC	2.88162449	127711148	93839.16026
2017-01-16 00:00:00 UTC	2.833633479	125714007.6	72738.05391
2017-01-17 00:00:00 UTC	2.82965317	125668717.3	94242.69662
2017-01-18 00:00:00 UTC	2.868273554	127512973	83212.65084
2017-01-19 00:00:00 UTC	2.926608337	130241094.9	67591.22905
2017-01-20 00:00:00 UTC	2.860068154	127405311	74096.78464
2017-01-21 00:00:00 UTC	2.879004498	128378553.3	85663.75047
2017-01-22 00:00:00 UTC	2.953489585	131829007.6	69195.90168
2017-01-23 00:00:00 UTC	2.820263948	126000086.3	60298.05002
2017-01-24 00:00:00 UTC	2.889258933	129213149.1	60436.04603
2017-01-25 00:00:00 UTC	2.900781521	129856385.6	60677.06966
2017-01-26 00:00:00 UTC	2.972385543	133196460.3	65848.64118
2017-01-27 00:00:00 UTC	2.977239881	133547072.1	41012.49502
2017-01-28 00:00:00 UTC	2.968439813	133286361.3	47798.30279
2017-01-29 00:00:00 UTC	2.876795137	129300290.4	58652.74633
2017-01-30 00:00:00 UTC	2.951867926	132804538	77819.11315
2017-01-31 00:00:00 UTC	3.001612332	135178812	42571.68748
2017-02-01 00:00:00 UTC	2.970448984	133913335.6	50073.35662
2017-02-02 00:00:00 UTC	2.916457516	131610395	55023.28105
2017-02-03 00:00:00 UTC	2.896988617	130862769.8	96932.41891
2017-02-04 00:00:00 UTC	2.860031443	129323328.8	74265.60081
2017-02-05 00:00:00 UTC	2.832043585	128183531.9	35436.06865
2017-02-06 00:00:00 UTC	2.820046608	127767992.7	42521.31622
2017-02-07 00:00:00 UTC	2.9176896	132265872	47178.62085
2017-02-08 00:00:00 UTC	2.946654904	133763841.4	99634.67299
2017-02-09 00:00:00 UTC	3.389759717	154031190	343889.4801
2017-02-10 00:00:00 UTC	3.392290441	154302062.2	69634.31783
2017-02-11 00:00:00 UTC	3.367471502	153324176.6	63758.41787
2017-02-12 00:00:00 UTC	3.304461512	150603972.6	91476.7761
2017-02-13 00:00:00 UTC	3.214737526	146662112.4	49562.24957
2017-02-14 00:00:00 UTC	3.131027647	142983387.2	67954.42831
2017-02-15 00:00:00 UTC	3.173965317	145088143.9	58241.24303
2017-02-16 00:00:00 UTC	3.119075144	142722328.5	67167.1484
2017-02-17 00:00:00 UTC	3.182738679	145779298	66758.87985
2017-02-18 00:00:00 UTC	3.229098	148048815.3	83099.95637
2017-02-19 00:00:00 UTC	3.12754717	143531427.6	64991.2858
2017-02-20 00:00:00 UTC	3.195962155	146769927.8	91606.30762
2017-02-21 00:00:00 UTC	3.282331965	150736336.1	59170.56527
2017-02-22 00:00:00 UTC	3.206266092	147243121.2	79723.41688
2017-02-23 00:00:00 UTC	3.287677448	150981819.6	158396.4431
2017-02-24 00:00:00 UTC	3.28795739	151618236.7	120651.7432
2017-02-25 00:00:00 UTC	3.400267111	156952759.5	98945.35277
2017-02-26 00:00:00 UTC	3.316798669	153250194.9	105025.3326
2017-02-27 00:00:00 UTC	3.349600834	154917363.8	160949.0775
2017-02-28 00:00:00 UTC	3.374264211	156213080.1	125205.7235
2017-03-01 00:00:00 UTC	3.721786643	172467593	137247.7761
2017-03-02 00:00:00 UTC	5.117334426	237373186.4	308839.7513
2017-03-03 00:00:00 UTC	5.484997611	254676940.8	235727.4492
2017-03-04 00:00:00 UTC	5.986034206	278213510.4	199353.455
2017-03-05 00:00:00 UTC	4.918026819	228795706	386379.6875
2017-03-06 00:00:00 UTC	4.812261072	224090636.4	137687.8711
2017-03-07 00:00:00 UTC	5.417227368	252504280.9	193211.8142
2017-03-08 00:00:00 UTC	4.839104307	225764782.1	201706.6853
2017-03-09 00:00:00 UTC	4.851646265	226559266.3	97671.64973
2017-03-10 00:00:00 UTC	4.230192344	197735899.4	101511.3546
2017-03-11 00:00:00 UTC	4.620519588	216190415.1	95870.43695
2017-03-12 00:00:00 UTC	4.657542352	218121091.9	101865.7907
2017-03-13 00:00:00 UTC	4.794458815	224750085.6	146017.5621
2017-03-14 00:00:00 UTC	4.719206864	221435096.4	1961.112364
2017-03-15 00:00:00 UTC	4.786662722	224730464.1	165304.5892
2017-03-16 00:00:00 UTC	4.689646229	220408917.6	241325.6731
2017-03-17 00:00:00 UTC	4.591608235	216065701.7	114834.6842
2017-03-18 00:00:00 UTC	4.553240996	214467895.7	179158.7982
2017-03-19 00:00:00 UTC	4.4600642	210267942.7	176374.0162
2017-03-20 00:00:00 UTC	4.41632649	208399380.9	201491.8643
2017-03-21 00:00:00 UTC	4.247148331	200611927.8	213956.3279
2017-03-22 00:00:00 UTC	4.727849521	223526815.5	256008.3255
2017-03-23 00:00:00 UTC	4.303360074	203651136.3	182603.5631
2017-03-24 00:00:00 UTC	4.430041779	209842219	202367.504
2017-03-25 00:00:00 UTC	4.582089914	217254523.9	208329.82
2017-03-26 00:00:00 UTC	4.470645788	212171260.8	191524.0716
2017-03-27 00:00:00 UTC	4.819696764	228953670.2	203617.3743
2017-03-28 00:00:00 UTC	4.892732338	232644774.6	553386.5331
2017-03-29 00:00:00 UTC	5.19873509	247427038.3	535581.483
2017-03-30 00:00:00 UTC	5.631231653	268265963.1	421553.56
2017-03-31 00:00:00 UTC	5.975714927	284946588.2	1351273.014
2017-04-01 00:00:00 UTC	6.365008335	303795801.1	296968.3765
2017-04-02 00:00:00 UTC	6.187170734		518098.9167
2017-04-03 00:00:00 UTC	5.910343315	282627593.5	750408.8294
2017-04-04 00:00:00 UTC	5.704644748	273050253.8	651835.3098
2017-04-05 00:00:00 UTC	5.983003241	286642394.6	284478.078
2017-04-06 00:00:00 UTC	6.743754406	323403486.3	472834.9991
2017-04-07 00:00:00 UTC	7.860285412	377303525.1	768094.5971
2017-04-08 00:00:00 UTC	6.810007243	327131636.9	1519795.477
2017-04-09 00:00:00 UTC	6.414141548	308268453.4	1324543.924
2017-04-10 00:00:00 UTC	7.611506452	366400033.6	2682361.207
2017-04-11 00:00:00 UTC	8.45662362	407473529.7	2714357.473
2017-04-12 00:00:00 UTC	10.84213581	522905367.8	8045950.933
2017-04-13 00:00:00 UTC	14.91085603	719824556.8	30457697.46
2017-04-14 00:00:00 UTC	12.87995042	622378524.5	10187303.61
2017-04-15 00:00:00 UTC	14.99900454	725461352.1	8180752.161
2017-04-16 00:00:00 UTC	14.7111735	712207629.2	5364471.68
2017-04-17 00:00:00 UTC	15.23288276	738169504	3882590.095
2017-04-18 00:00:00 UTC	20.04452019	972245420.8	9862962.203
2017-04-19 00:00:00 UTC	16.75549246	813476645.5	4661840.913
2017-04-20 00:00:00 UTC	15.77670499	766691855.2	7444920.897
2017-04-21 00:00:00 UTC	14.19754948	690592232.7	3411785.137
2017-04-22 00:00:00 UTC	14.29051096	695761392.4	2296466.716
2017-04-23 00:00:00 UTC	13.9581678	680231766.3	2090400.8
2017-04-24 00:00:00 UTC	13.42441504	654832226.2	2781581.472
2017-04-25 00:00:00 UTC	12.67986247	619096821.3	1174323.469
2017-04-26 00:00:00 UTC	15.74700371	769558433.4	3411487.835
2017-04-27 00:00:00 UTC	13.47213557	659009046.2	2906888.025
2017-04-28 00:00:00 UTC	13.26435083	649455114.2	1505927.719
2017-04-29 00:00:00 UTC	13.66747039	669816755.8	3835646.06
2017-04-30 00:00:00 UTC	13.91505976	682589341.4	2693023.692
2017-05-01 00:00:00 UTC	14.33453374	703788336.7	1528629.21
2017-05-02 00:00:00 UTC	15.17923458	745993350.1	2304945.84
2017-05-03 00:00:00 UTC	14.7767462	726873317.5	906076.745
2017-05-04 00:00:00 UTC	13.86184174	682515501.6	2133272.291
2017-05-05 00:00:00 UTC	12.83747613	632666768.5	2428657.741
2017-05-06 00:00:00 UTC	13.85541839	683466313.5	2260408.205
2017-05-07 00:00:00 UTC	13.67791425	675334022.3	1213407.216
2017-05-08 00:00:00 UTC	15.6017652	771036896	17462772.17
2017-05-09 00:00:00 UTC	16.04906696	793867899.7	12374813.12
2017-05-10 00:00:00 UTC	17.57478754	870140033.6	4922455.715
2017-05-11 00:00:00 UTC	17.94933101	889509612	2139745.6
2017-05-12 00:00:00 UTC	17.36319793	861266706.9	1903068.077
2017-05-13 00:00:00 UTC	17.99981451	893657490.7	2767971.16
2017-05-14 00:00:00 UTC	18.03763841	896370519.9	2209710.284
2017-05-15 00:00:00 UTC	21.63779485	1076274735	7398448.913
2017-05-16 00:00:00 UTC	21.85455897	1088052166	3937188.232
2017-05-17 00:00:00 UTC	26.12186334	1301706000	6122648.155
2017-05-18 00:00:00 UTC	37.33644537	1861987199	17439684.41
2017-05-19 00:00:00 UTC	36.22666873	1808201641	15487141.29
2017-05-20 00:00:00 UTC	33.49863072	1673894753	10153671.64
2017-05-21 00:00:00 UTC	32.31492936	1616211803	6995723.069
2017-05-22 00:00:00 UTC	28.02452023	1402931303	10602287.24
2017-05-23 00:00:00 UTC	34.72783021	1739664609	8167512.705
2017-05-24 00:00:00 UTC	36.76655472	1843585354	11081893.34
2017-05-25 00:00:00 UTC	32.47338902	1630097558	7780827.73
2017-05-26 00:00:00 UTC	26.60445982	1336701177	6825839.252
2017-05-27 00:00:00 UTC	27.71380249	1393699414	11976320.99
2017-05-28 00:00:00 UTC	27.96738995	1407724589	6028113.655
2017-05-29 00:00:00 UTC	29.07503564	1464806111	2483906.019
2017-05-30 00:00:00 UTC	27.97797074	1410829743	3383490.001
2017-05-31 00:00:00 UTC	28.74705192	1450914018	3957277.559
2017-06-01 00:00:00 UTC	31.27061333	1579717900	2743672.212
2017-06-02 00:00:00 UTC	29.72838841	1503171367	3082358.197
2017-06-03 00:00:00 UTC	28.81337871	1458223487	5814240.116
2017-06-04 00:00:00 UTC	29.7953676	1509260510	4712355.079
2017-06-05 00:00:00 UTC	31.87985143	1616313250	9427981.346
2017-06-06 00:00:00 UTC	33.73816007	1712080045	7420903.909
2017-06-07 00:00:00 UTC	40.415478	2052782958	34013143.01
2017-06-08 00:00:00 UTC	38.45429274	1954939334	15862516.15
2017-06-09 00:00:00 UTC	39.72736094	2021467170	13729552.2
2017-06-10 00:00:00 UTC	45.31977174	2308104251	24074556.7
2017-06-11 00:00:00 UTC	42.06715783	2144390197	18526212.27
2017-06-12 00:00:00 UTC	36.58644652	1866678917	12220765.26
2017-06-13 00:00:00 UTC	41.92326487	2140889079	12693983.51
2017-06-14 00:00:00 UTC	38.00283597	1942425654	13968528.16
2017-06-15 00:00:00 UTC	38.50981284	1970100409	7339399.022
2017-06-16 00:00:00 UTC	40.60079696	2078933358	14722371.69
2017-06-17 00:00:00 UTC	42.17966891	2161714359	5817398.706
2017-06-18 00:00:00 UTC	41.77861802	2143059278	10291115.47
2017-06-19 00:00:00 UTC	50.01412448	2567807674	29339962.03
2017-06-20 00:00:00 UTC	80.53979722	4138718695	167872360.5
2017-06-21 00:00:00 UTC	81.62561843	4198262677	148250486.6
2017-06-22 00:00:00 UTC	74.28334978	3824025135	50786881.28
2017-06-23 00:00:00 UTC	73.59446401	3791943719	33951320.98
2017-06-24 00:00:00 UTC	74.97317738	3866351763	67753709.36
2017-06-25 00:00:00 UTC	72.50547073	3742464129	44567386.34
2017-06-26 00:00:00 UTC	70.14636077	3623666300	29279719.81
2017-06-27 00:00:00 UTC	76.77776701	3969997904	32588424.71
2017-06-28 00:00:00 UTC	78.12090709	4043026459	16956107.73
2017-06-29 00:00:00 UTC	84.86860034	4395972839	27036054.82
2017-06-30 00:00:00 UTC	91.24304058	4730522812	32596909.99
2017-07-01 00:00:00 UTC	87.39443504	4534971520	91320300.81
2017-07-02 00:00:00 UTC	85.39283369	4435009177	89390831.76
2017-07-03 00:00:00 UTC	80.49557835	4184317129	19875545.65
2017-07-04 00:00:00 UTC	84.42575774	4392494881	24854880.05
2017-07-05 00:00:00 UTC	88.99351791	4634186156	20183478.36
2017-07-06 00:00:00 UTC	87.82191222	4577234154	27447251.69
2017-07-07 00:00:00 UTC	81.01246324	4226043499	26940566.03
2017-07-08 00:00:00 UTC	82.90270208	4328424688	13847206.03
2017-07-09 00:00:00 UTC	80.43161159	4203074511	12438926.18
2017-07-10 00:00:00 UTC	65.81411926	3442239682	31461354.54
2017-07-11 00:00:00 UTC	58.22058199	3047748492	28921212.28
2017-07-12 00:00:00 UTC	62.85961322	3293454003	17155808.92
2017-07-13 00:00:00 UTC	63.4635698	3328010561	15797516.44
2017-07-14 00:00:00 UTC	51.91900529	2724981973	12363305.62
2017-07-15 00:00:00 UTC	47.23981658	2481542995	15853131.31
2017-07-16 00:00:00 UTC	44.9279577	2361779620	18804648.2
2017-07-17 00:00:00 UTC	51.59133699	2713240004	11091010.78
2017-07-18 00:00:00 UTC	51.09065082	2688079670	8778890.024
2017-07-19 00:00:00 UTC	48.31854518	2543320311	6546207.406
2017-07-20 00:00:00 UTC	51.31564262	2701369605	9502528.548
2017-07-21 00:00:00 UTC	60.81646585	3201514079	18084839.52
2017-07-22 00:00:00 UTC	66.03606602	3480447369	8723228.387
2017-07-23 00:00:00 UTC	62.35095685	3287639694	8795760.826
2017-07-24 00:00:00 UTC	63.72344633	3361480297	8064012.639
2017-07-25 00:00:00 UTC	56.85570529	3000493041	9186674.718
2017-07-26 00:00:00 UTC	54.23630988	2863506317	5062223.092
2017-07-27 00:00:00 UTC	54.38596757	2872649131	7773164.241
2017-07-28 00:00:00 UTC	53.66598796	2835846311	11582621.78
2017-07-29 00:00:00 UTC	54.44488814	2878257595	4915718.955
2017-07-30 00:00:00 UTC	52.50816315	2777075361	3977166.859
2017-07-31 00:00:00 UTC	49.61895187	2625394565	5351572.557
2017-08-01 00:00:00 UTC	52.29884097	2768385541	5157213.666
2017-08-02 00:00:00 UTC	52.45609908	2777911082	10167031.63
2017-08-03 00:00:00 UTC	52.61218442	2787392215	6763044.15
2017-08-04 00:00:00 UTC	52.5081344	2783082084	5373783.872
2017-08-05 00:00:00 UTC	52.02807422	2758821153	9646509.725
2017-08-06 00:00:00 UTC	51.69737538	2742470803	5684528.975
2017-08-07 00:00:00 UTC	47.91252469	2542785961	15458095.17
2017-08-08 00:00:00 UTC	45.07202065	2393059499	9696196.107
2017-08-09 00:00:00 UTC	48.27242742	2564069632	7768976.472
2017-08-10 00:00:00 UTC	44.96753854	2389570501	15985652.65
2017-08-11 00:00:00 UTC	42.76543185	2273526893	6535625.361
